province_code,province_name,district_code,district_name,ward_code,ward_name,ward_type,full_address
96,Cà Mau,971,Năm Căn,32194,Hàm Rồng,Xã,"Xã Hàm Rồng, Huyện Năm Căn, Tỉnh Cà Mau"
96,Cà Mau,971,Năm Căn,32203,Hàng Vịnh,Xã,"Xã Hàng Vịnh, Huyện Năm Căn, Tỉnh Cà Mau"
96,Cà Mau,971,Năm Căn,32197,Hiệp Tùng,Xã,"Xã Hiệp Tùng, Huyện Năm Căn, Tỉnh Cà Mau"
96,Cà Mau,971,Năm Căn,32201,Lâm Hải,Xã,"Xã Lâm Hải, Huyện Năm Căn, Tỉnh Cà Mau"
96,Cà Mau,971,Năm Căn,32206,Tam Giang,Xã,"Xã Tam Giang, Huyện Năm Căn, Tỉnh Cà Mau"
96,Cà Mau,971,Năm Căn,32209,Tam Giang Đông,Xã,"Xã Tam Giang Đông, Huyện Năm Căn, Tỉnh Cà Mau"
96,Cà Mau,971,Năm Căn,32191,Thị Trấn Năm Căn,Thị trấn,"Thị trấn Thị Trấn Năm Căn, Huyện Năm Căn, Tỉnh Cà Mau"
96,Cà Mau,973,Ngọc Hiển,32248,Đất Mũi,Xã,"Xã Đất Mũi, Huyện Ngọc Hiển, Tỉnh Cà Mau"
96,Cà Mau,973,Ngọc Hiển,32244,Rạch Gốc,Thị trấn,"Thị trấn Rạch Gốc, Huyện Ngọc Hiển, Tỉnh Cà Mau"
96,Cà Mau,973,Ngọc Hiển,32233,Tam Giang Tây,Xã,"Xã Tam Giang Tây, Huyện Ngọc Hiển, Tỉnh Cà Mau"
96,Cà Mau,973,Ngọc Hiển,32245,Tân Ân,Xã,"Xã Tân Ân, Huyện Ngọc Hiển, Tỉnh Cà Mau"
96,Cà Mau,973,Ngọc Hiển,32236,Tân Ân Tây,Xã,"Xã Tân Ân Tây, Huyện Ngọc Hiển, Tỉnh Cà Mau"
96,Cà Mau,973,Ngọc Hiển,32242,Viên An,Xã,"Xã Viên An, Huyện Ngọc Hiển, Tỉnh Cà Mau"
96,Cà Mau,973,Ngọc Hiển,32239,Viên An Đông,Xã,"Xã Viên An Đông, Huyện Ngọc Hiển, Tỉnh Cà Mau"
96,Cà Mau,972,Phú Tân,32212,Cái Đôi Vàm,Thị trấn,"Thị trấn Cái Đôi Vàm, Huyện Phú Tân, Tỉnh Cà Mau"
96,Cà Mau,972,Phú Tân,32230,Nguyễn Việt Khái,Xã,"Xã Nguyễn Việt Khái, Huyện Phú Tân, Tỉnh Cà Mau"
96,Cà Mau,972,Phú Tân,32215,Phú Mỹ,Xã,"Xã Phú Mỹ, Huyện Phú Tân, Tỉnh Cà Mau"
96,Cà Mau,972,Phú Tân,32218,Phú Tân,Xã,"Xã Phú Tân, Huyện Phú Tân, Tỉnh Cà Mau"
96,Cà Mau,972,Phú Tân,32214,Phú Thuận,Xã,"Xã Phú Thuận, Huyện Phú Tân, Tỉnh Cà Mau"
96,Cà Mau,972,Phú Tân,32228,Rạch Chèo,Xã,"Xã Rạch Chèo, Huyện Phú Tân, Tỉnh Cà Mau"
96,Cà Mau,972,Phú Tân,32221,Tân Hải,Xã,"Xã Tân Hải, Huyện Phú Tân, Tỉnh Cà Mau"
96,Cà Mau,972,Phú Tân,32227,Tân Hưng Tây,Xã,"Xã Tân Hưng Tây, Huyện Phú Tân, Tỉnh Cà Mau"
96,Cà Mau,972,Phú Tân,32224,Việt Thắng,Xã,"Xã Việt Thắng, Huyện Phú Tân, Tỉnh Cà Mau"
96,Cà Mau,967,Thới Bình,32068,Biển Bạch,Xã,"Xã Biển Bạch, Huyện Thới Bình, Tỉnh Cà Mau"
96,Cà Mau,967,Thới Bình,32074,Biển Bạch Đông,Xã,"Xã Biển Bạch Đông, Huyện Thới Bình, Tỉnh Cà Mau"
96,Cà Mau,967,Thới Bình,32092,Hồ Thị Kỷ,Xã,"Xã Hồ Thị Kỷ, Huyện Thới Bình, Tỉnh Cà Mau"
96,Cà Mau,967,Thới Bình,32069,Tân Bằng,Xã,"Xã Tân Bằng, Huyện Thới Bình, Tỉnh Cà Mau"
96,Cà Mau,967,Thới Bình,32086,Tân Lộc,Xã,"Xã Tân Lộc, Huyện Thới Bình, Tỉnh Cà Mau"
96,Cà Mau,967,Thới Bình,32083,Tân Lộc Bắc,Xã,"Xã Tân Lộc Bắc, Huyện Thới Bình, Tỉnh Cà Mau"
96,Cà Mau,967,Thới Bình,32089,Tân Lộc Đông,Xã,"Xã Tân Lộc Đông, Huyện Thới Bình, Tỉnh Cà Mau"
96,Cà Mau,967,Thới Bình,32080,Tân Phú,Xã,"Xã Tân Phú, Huyện Thới Bình, Tỉnh Cà Mau"
96,Cà Mau,967,Thới Bình,32065,Thới Bình,Thị trấn,"Thị trấn Thới Bình, Huyện Thới Bình, Tỉnh Cà Mau"
96,Cà Mau,967,Thới Bình,32077,Thới Bình,Xã,"Xã Thới Bình, Huyện Thới Bình, Tỉnh Cà Mau"
96,Cà Mau,967,Thới Bình,32072,Trí Lực,Xã,"Xã Trí Lực, Huyện Thới Bình, Tỉnh Cà Mau"
96,Cà Mau,967,Thới Bình,32071,Trí Phải,Xã,"Xã Trí Phải, Huyện Thới Bình, Tỉnh Cà Mau"
96,Cà Mau,968,Trần Văn Thời,32110,Khánh Bình,Xã,"Xã Khánh Bình, Huyện Trần Văn Thời, Tỉnh Cà Mau"
96,Cà Mau,968,Trần Văn Thời,32116,Khánh Bình Đông,Xã,"Xã Khánh Bình Đông, Huyện Trần Văn Thời, Tỉnh Cà Mau"
96,Cà Mau,968,Trần Văn Thời,32104,Khánh Bình Tây,Xã,"Xã Khánh Bình Tây, Huyện Trần Văn Thời, Tỉnh Cà Mau"
96,Cà Mau,968,Trần Văn Thời,32101,Khánh Bình Tây Bắc,Xã,"Xã Khánh Bình Tây Bắc, Huyện Trần Văn Thời, Tỉnh Cà Mau"
96,Cà Mau,968,Trần Văn Thời,32119,Khánh Hải,Xã,"Xã Khánh Hải, Huyện Trần Văn Thời, Tỉnh Cà Mau"
96,Cà Mau,968,Trần Văn Thời,32113,Khánh Hưng,Xã,"Xã Khánh Hưng, Huyện Trần Văn Thời, Tỉnh Cà Mau"
96,Cà Mau,968,Trần Văn Thời,32108,Khánh Lộc,Xã,"Xã Khánh Lộc, Huyện Trần Văn Thời, Tỉnh Cà Mau"
96,Cà Mau,968,Trần Văn Thời,32122,Lợi An,Xã,"Xã Lợi An, Huyện Trần Văn Thời, Tỉnh Cà Mau"
96,Cà Mau,968,Trần Văn Thời,32124,Phong Điền,Xã,"Xã Phong Điền, Huyện Trần Văn Thời, Tỉnh Cà Mau"
96,Cà Mau,968,Trần Văn Thời,32125,Phong Lạc,Xã,"Xã Phong Lạc, Huyện Trần Văn Thời, Tỉnh Cà Mau"
96,Cà Mau,968,Trần Văn Thời,32098,Sông Đốc,Thị trấn,"Thị trấn Sông Đốc, Huyện Trần Văn Thời, Tỉnh Cà Mau"
96,Cà Mau,968,Trần Văn Thời,32107,Trần Hợi,Xã,"Xã Trần Hợi, Huyện Trần Văn Thời, Tỉnh Cà Mau"
96,Cà Mau,968,Trần Văn Thời,32095,Trần Văn Thời,Thị trấn,"Thị trấn Trần Văn Thời, Huyện Trần Văn Thời, Tỉnh Cà Mau"
96,Cà Mau,966,U Minh,32059,Khánh An,Xã,"Xã Khánh An, Huyện U Minh, Tỉnh Cà Mau"
96,Cà Mau,966,U Minh,32047,Khánh Hòa,Xã,"Xã Khánh Hòa, Huyện U Minh, Tỉnh Cà Mau"
96,Cà Mau,966,U Minh,32062,Khánh Hội,Xã,"Xã Khánh Hội, Huyện U Minh, Tỉnh Cà Mau"
96,Cà Mau,966,U Minh,32056,Khánh Lâm,Xã,"Xã Khánh Lâm, Huyện U Minh, Tỉnh Cà Mau"
96,Cà Mau,966,U Minh,32048,Khánh Thuận,Xã,"Xã Khánh Thuận, Huyện U Minh, Tỉnh Cà Mau"
96,Cà Mau,966,U Minh,32050,Khánh Tiến,Xã,"Xã Khánh Tiến, Huyện U Minh, Tỉnh Cà Mau"
96,Cà Mau,966,U Minh,32053,Nguyễn Phích,Xã,"Xã Nguyễn Phích, Huyện U Minh, Tỉnh Cà Mau"
96,Cà Mau,966,U Minh,32044,U Minh,Thị trấn,"Thị trấn U Minh, Huyện U Minh, Tỉnh Cà Mau"
92,Cần Thơ,918,Bình Thuỷ,31177,An Thới,Phường,"Phường An Thới, Quận Bình Thuỷ, Thành phố Cần Thơ"
92,Cần Thơ,918,Bình Thuỷ,31168,Bình Thủy,Phường,"Phường Bình Thủy, Quận Bình Thuỷ, Thành phố Cần Thơ"
92,Cần Thơ,918,Bình Thuỷ,31178,Bùi Hữu Nghĩa,Phường,"Phường Bùi Hữu Nghĩa, Quận Bình Thuỷ, Thành phố Cần Thơ"
92,Cần Thơ,918,Bình Thuỷ,31180,Long Hòa,Phường,"Phường Long Hòa, Quận Bình Thuỷ, Thành phố Cần Thơ"
92,Cần Thơ,918,Bình Thuỷ,31183,Long Tuyền,Phường,"Phường Long Tuyền, Quận Bình Thuỷ, Thành phố Cần Thơ"
92,Cần Thơ,918,Bình Thuỷ,31174,Thới An Đông,Phường,"Phường Thới An Đông, Quận Bình Thuỷ, Thành phố Cần Thơ"
92,Cần Thơ,918,Bình Thuỷ,31169,Trà An,Phường,"Phường Trà An, Quận Bình Thuỷ, Thành phố Cần Thơ"
92,Cần Thơ,918,Bình Thuỷ,31171,Trà Nóc,Phường,"Phường Trà Nóc, Quận Bình Thuỷ, Thành phố Cần Thơ"
92,Cần Thơ,919,Cái Răng,31195,Ba Láng,Phường,"Phường Ba Láng, Quận Cái Răng, Thành phố Cần Thơ"
92,Cần Thơ,919,Cái Răng,31189,Hưng Phú,Phường,"Phường Hưng Phú, Quận Cái Răng, Thành phố Cần Thơ"
92,Cần Thơ,919,Cái Răng,31192,Hưng Thạnh,Phường,"Phường Hưng Thạnh, Quận Cái Răng, Thành phố Cần Thơ"
92,Cần Thơ,919,Cái Răng,31186,Lê Bình,Phường,"Phường Lê Bình, Quận Cái Răng, Thành phố Cần Thơ"
92,Cần Thơ,919,Cái Răng,31201,Phú Thứ,Phường,"Phường Phú Thứ, Quận Cái Răng, Thành phố Cần Thơ"
92,Cần Thơ,919,Cái Răng,31204,Tân Phú,Phường,"Phường Tân Phú, Quận Cái Răng, Thành phố Cần Thơ"
92,Cần Thơ,919,Cái Răng,31198,Thường Thạnh,Phường,"Phường Thường Thạnh, Quận Cái Răng, Thành phố Cần Thơ"
92,Cần Thơ,925,Cờ Đỏ,31261,Cờ Đỏ,Thị trấn,"Thị trấn Cờ Đỏ, Huyện Cờ Đỏ, Thành phố Cần Thơ"
92,Cần Thơ,925,Cờ Đỏ,31273,Đông Hiệp,Xã,"Xã Đông Hiệp, Huyện Cờ Đỏ, Thành phố Cần Thơ"
92,Cần Thơ,925,Cờ Đỏ,31274,Đông Thắng,Xã,"Xã Đông Thắng, Huyện Cờ Đỏ, Thành phố Cần Thơ"
92,Cần Thơ,925,Cờ Đỏ,31249,Thạnh Phú,Xã,"Xã Thạnh Phú, Huyện Cờ Đỏ, Thành phố Cần Thơ"
92,Cần Thơ,925,Cờ Đỏ,31276,Thới Đông,Xã,"Xã Thới Đông, Huyện Cờ Đỏ, Thành phố Cần Thơ"
92,Cần Thơ,925,Cờ Đỏ,31264,Thới Hưng,Xã,"Xã Thới Hưng, Huyện Cờ Đỏ, Thành phố Cần Thơ"
92,Cần Thơ,925,Cờ Đỏ,31277,Thới Xuân,Xã,"Xã Thới Xuân, Huyện Cờ Đỏ, Thành phố Cần Thơ"
92,Cần Thơ,925,Cờ Đỏ,31222,Trung An,Xã,"Xã Trung An, Huyện Cờ Đỏ, Thành phố Cần Thơ"
92,Cần Thơ,925,Cờ Đỏ,31255,Trung Hưng,Xã,"Xã Trung Hưng, Huyện Cờ Đỏ, Thành phố Cần Thơ"
92,Cần Thơ,925,Cờ Đỏ,31225,Trung Thạnh,Xã,"Xã Trung Thạnh, Huyện Cờ Đỏ, Thành phố Cần Thơ"
92,Cần Thơ,916,Ninh Kiều,31150,An Bình,Phường,"Phường An Bình, Quận Ninh Kiều, Thành phố Cần Thơ"
92,Cần Thơ,916,Ninh Kiều,31120,An Hòa,Phường,"Phường An Hòa, Quận Ninh Kiều, Thành phố Cần Thơ"
92,Cần Thơ,916,Ninh Kiều,31149,An Khánh,Phường,"Phường An Khánh, Quận Ninh Kiều, Thành phố Cần Thơ"
92,Cần Thơ,916,Ninh Kiều,31117,Cái Khế,Phường,"Phường Cái Khế, Quận Ninh Kiều, Thành phố Cần Thơ"
92,Cần Thơ,916,Ninh Kiều,31147,Hưng Lợi,Phường,"Phường Hưng Lợi, Quận Ninh Kiều, Thành phố Cần Thơ"
92,Cần Thơ,916,Ninh Kiều,31135,Tân An,Phường,"Phường Tân An, Quận Ninh Kiều, Thành phố Cần Thơ"
92,Cần Thơ,916,Ninh Kiều,31123,Thới Bình,Phường,"Phường Thới Bình, Quận Ninh Kiều, Thành phố Cần Thơ"
92,Cần Thơ,916,Ninh Kiều,31144,Xuân Khánh,Phường,"Phường Xuân Khánh, Quận Ninh Kiều, Thành phố Cần Thơ"
92,Cần Thơ,917,Ô Môn,31153,Châu Văn Liêm,Phường,"Phường Châu Văn Liêm, Quận Ô Môn, Thành phố Cần Thơ"
92,Cần Thơ,917,Ô Môn,31157,Long Hưng,Phường,"Phường Long Hưng, Quận Ô Môn, Thành phố Cần Thơ"
92,Cần Thơ,917,Ô Môn,31162,Phước Thới,Phường,"Phường Phước Thới, Quận Ô Môn, Thành phố Cần Thơ"
92,Cần Thơ,917,Ô Môn,31159,Thới An,Phường,"Phường Thới An, Quận Ô Môn, Thành phố Cần Thơ"
92,Cần Thơ,917,Ô Môn,31154,Thới Hòa,Phường,"Phường Thới Hòa, Quận Ô Môn, Thành phố Cần Thơ"
92,Cần Thơ,917,Ô Môn,31156,Thới Long,Phường,"Phường Thới Long, Quận Ô Môn, Thành phố Cần Thơ"
92,Cần Thơ,917,Ô Môn,31165,Trường Lạc,Phường,"Phường Trường Lạc, Quận Ô Môn, Thành phố Cần Thơ"
92,Cần Thơ,926,Phong Điền,31303,Giai Xuân,Xã,"Xã Giai Xuân, Huyện Phong Điền, Thành phố Cần Thơ"
92,Cần Thơ,926,Phong Điền,31312,Mỹ Khánh,Xã,"Xã Mỹ Khánh, Huyện Phong Điền, Thành phố Cần Thơ"
92,Cần Thơ,926,Phong Điền,31300,Nhơn Ái,Xã,"Xã Nhơn Ái, Huyện Phong Điền, Thành phố Cần Thơ"
92,Cần Thơ,926,Phong Điền,31315,Nhơn Nghĩa,Xã,"Xã Nhơn Nghĩa, Huyện Phong Điền, Thành phố Cần Thơ"
92,Cần Thơ,926,Phong Điền,31299,Phong Điền,Thị trấn,"Thị trấn Phong Điền, Huyện Phong Điền, Thành phố Cần Thơ"
92,Cần Thơ,926,Phong Điền,31306,Tân Thới,Xã,"Xã Tân Thới, Huyện Phong Điền, Thành phố Cần Thơ"
92,Cần Thơ,926,Phong Điền,31309,Trường Long,Xã,"Xã Trường Long, Huyện Phong Điền, Thành phố Cần Thơ"
92,Cần Thơ,927,Thới Lai,31288,Định Môn,Xã,"Xã Định Môn, Huyện Thới Lai, Thành phố Cần Thơ"
92,Cần Thơ,927,Thới Lai,31279,Đông Bình,Xã,"Xã Đông Bình, Huyện Thới Lai, Thành phố Cần Thơ"
92,Cần Thơ,927,Thới Lai,31282,Đông Thuận,Xã,"Xã Đông Thuận, Huyện Thới Lai, Thành phố Cần Thơ"
92,Cần Thơ,927,Thới Lai,31268,Tân Thạnh,Xã,"Xã Tân Thạnh, Huyện Thới Lai, Thành phố Cần Thơ"
92,Cần Thơ,927,Thới Lai,31258,Thới Lai,Thị trấn,"Thị trấn Thới Lai, Huyện Thới Lai, Thành phố Cần Thơ"
92,Cần Thơ,927,Thới Lai,31285,Thới Tân,Xã,"Xã Thới Tân, Huyện Thới Lai, Thành phố Cần Thơ"
92,Cần Thơ,927,Thới Lai,31267,Thới Thạnh,Xã,"Xã Thới Thạnh, Huyện Thới Lai, Thành phố Cần Thơ"
92,Cần Thơ,927,Thới Lai,31286,Trường Thắng,Xã,"Xã Trường Thắng, Huyện Thới Lai, Thành phố Cần Thơ"
92,Cần Thơ,927,Thới Lai,31291,Trường Thành,Xã,"Xã Trường Thành, Huyện Thới Lai, Thành phố Cần Thơ"
92,Cần Thơ,927,Thới Lai,31294,Trường Xuân,Xã,"Xã Trường Xuân, Huyện Thới Lai, Thành phố Cần Thơ"
92,Cần Thơ,927,Thới Lai,31297,Trường Xuân A,Xã,"Xã Trường Xuân A, Huyện Thới Lai, Thành phố Cần Thơ"
92,Cần Thơ,927,Thới Lai,31298,Trường Xuân B,Xã,"Xã Trường Xuân B, Huyện Thới Lai, Thành phố Cần Thơ"
92,Cần Thơ,927,Thới Lai,31270,Xuân Thắng,Xã,"Xã Xuân Thắng, Huyện Thới Lai, Thành phố Cần Thơ"
92,Cần Thơ,923,Thốt Nốt,31227,Tân Hưng,Phường,"Phường Tân Hưng, Quận Thốt Nốt, Thành phố Cần Thơ"
92,Cần Thơ,923,Thốt Nốt,31213,Tân Lộc,Phường,"Phường Tân Lộc, Quận Thốt Nốt, Thành phố Cần Thơ"
92,Cần Thơ,923,Thốt Nốt,31217,Thạnh Hoà,Phường,"Phường Thạnh Hoà, Quận Thốt Nốt, Thành phố Cần Thơ"
92,Cần Thơ,923,Thốt Nốt,31210,Thới Thuận,Phường,"Phường Thới Thuận, Quận Thốt Nốt, Thành phố Cần Thơ"
92,Cần Thơ,923,Thốt Nốt,31207,Thốt Nốt,Phường,"Phường Thốt Nốt, Quận Thốt Nốt, Thành phố Cần Thơ"
92,Cần Thơ,923,Thốt Nốt,31212,Thuận An,Phường,"Phường Thuận An, Quận Thốt Nốt, Thành phố Cần Thơ"
92,Cần Thơ,923,Thốt Nốt,31228,Thuận Hưng,Phường,"Phường Thuận Hưng, Quận Thốt Nốt, Thành phố Cần Thơ"
92,Cần Thơ,923,Thốt Nốt,31219,Trung Kiên,Phường,"Phường Trung Kiên, Quận Thốt Nốt, Thành phố Cần Thơ"
92,Cần Thơ,923,Thốt Nốt,31216,Trung Nhứt,Phường,"Phường Trung Nhứt, Quận Thốt Nốt, Thành phố Cần Thơ"
92,Cần Thơ,924,Vĩnh Thạnh,31231,Thanh An,Thị trấn,"Thị trấn Thanh An, Huyện Vĩnh Thạnh, Thành phố Cần Thơ"
92,Cần Thơ,924,Vĩnh Thạnh,31240,Thạnh An,Xã,"Xã Thạnh An, Huyện Vĩnh Thạnh, Thành phố Cần Thơ"
92,Cần Thơ,924,Vĩnh Thạnh,31252,Thạnh Lộc,Xã,"Xã Thạnh Lộc, Huyện Vĩnh Thạnh, Thành phố Cần Thơ"
92,Cần Thơ,924,Vĩnh Thạnh,31244,Thạnh Lợi,Xã,"Xã Thạnh Lợi, Huyện Vĩnh Thạnh, Thành phố Cần Thơ"
92,Cần Thơ,924,Vĩnh Thạnh,31234,Thạnh Mỹ,Xã,"Xã Thạnh Mỹ, Huyện Vĩnh Thạnh, Thành phố Cần Thơ"
92,Cần Thơ,924,Vĩnh Thạnh,31246,Thạnh Quới,Xã,"Xã Thạnh Quới, Huyện Vĩnh Thạnh, Thành phố Cần Thơ"
92,Cần Thơ,924,Vĩnh Thạnh,31243,Thạnh Thắng,Xã,"Xã Thạnh Thắng, Huyện Vĩnh Thạnh, Thành phố Cần Thơ"
92,Cần Thơ,924,Vĩnh Thạnh,31241,Thạnh Tiến,Xã,"Xã Thạnh Tiến, Huyện Vĩnh Thạnh, Thành phố Cần Thơ"
92,Cần Thơ,924,Vĩnh Thạnh,31211,Vĩnh Bình,Xã,"Xã Vĩnh Bình, Huyện Vĩnh Thạnh, Thành phố Cần Thơ"
92,Cần Thơ,924,Vĩnh Thạnh,31232,Vĩnh Thạnh,Thị trấn,"Thị trấn Vĩnh Thạnh, Huyện Vĩnh Thạnh, Thành phố Cần Thơ"
92,Cần Thơ,924,Vĩnh Thạnh,31237,Vĩnh Trinh,Xã,"Xã Vĩnh Trinh, Huyện Vĩnh Thạnh, Thành phố Cần Thơ"
04,Cao Bằng,043,Bảo Lạc,01321,Bảo Lạc,Thị trấn,"Thị trấn Bảo Lạc, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01333,Bảo Toàn,Xã,"Xã Bảo Toàn, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01330,Cô Ba,Xã,"Xã Cô Ba, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01324,Cốc Pàng,Xã,"Xã Cốc Pàng, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01357,Đình Phùng,Xã,"Xã Đình Phùng, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01348,Hồng An,Xã,"Xã Hồng An, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01342,Hồng Trị,Xã,"Xã Hồng Trị, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01351,Hưng Đạo,Xã,"Xã Hưng Đạo, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01352,Hưng Thịnh,Xã,"Xã Hưng Thịnh, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01354,Huy Giáp,Xã,"Xã Huy Giáp, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01336,Khánh Xuân,Xã,"Xã Khánh Xuân, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01343,Kim Cúc,Xã,"Xã Kim Cúc, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01345,Phan Thanh,Xã,"Xã Phan Thanh, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01359,Sơn Lập,Xã,"Xã Sơn Lập, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01360,Sơn Lộ,Xã,"Xã Sơn Lộ, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01327,Thượng Hà,Xã,"Xã Thượng Hà, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,043,Bảo Lạc,01339,Xuân Trường,Xã,"Xã Xuân Trường, Huyện Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,042,Bảo Lâm,01291,Đức Hạnh,Xã,"Xã Đức Hạnh, Huyện Bảo Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,042,Bảo Lâm,01294,Lý Bôn,Xã,"Xã Lý Bôn, Huyện Bảo Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,042,Bảo Lâm,01312,Mông Ân,Xã,"Xã Mông Ân, Huyện Bảo Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,042,Bảo Lâm,01296,Nam Cao,Xã,"Xã Nam Cao, Huyện Bảo Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,042,Bảo Lâm,01297,Nam Quang,Xã,"Xã Nam Quang, Huyện Bảo Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,042,Bảo Lâm,01290,Pác Miầu,Thị trấn,"Thị trấn Pác Miầu, Huyện Bảo Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,042,Bảo Lâm,01303,Quảng Lâm,Xã,"Xã Quảng Lâm, Huyện Bảo Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,042,Bảo Lâm,01304,Thạch Lâm,Xã,"Xã Thạch Lâm, Huyện Bảo Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,042,Bảo Lâm,01315,Thái Học,Xã,"Xã Thái Học, Huyện Bảo Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,042,Bảo Lâm,01316,Thái Sơn,Xã,"Xã Thái Sơn, Huyện Bảo Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,042,Bảo Lâm,01309,Vĩnh Phong,Xã,"Xã Vĩnh Phong, Huyện Bảo Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,042,Bảo Lâm,01300,Vĩnh Quang,Xã,"Xã Vĩnh Quang, Huyện Bảo Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,042,Bảo Lâm,01318,Yên Thổ,Xã,"Xã Yên Thổ, Huyện Bảo Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,040,Cao Bằng,01720,Chu Trinh,Xã,"Xã Chu Trinh, Thành phố Cao Bằng, Tỉnh Cao Bằng"
04,Cao Bằng,040,Cao Bằng,01288,Duyệt Trung,Phường,"Phường Duyệt Trung, Thành phố Cao Bằng, Tỉnh Cao Bằng"
04,Cao Bằng,040,Cao Bằng,01282,Đề Thám,Phường,"Phường Đề Thám, Thành phố Cao Bằng, Tỉnh Cao Bằng"
04,Cao Bằng,040,Cao Bằng,01285,Hoà Chung,Phường,"Phường Hoà Chung, Thành phố Cao Bằng, Tỉnh Cao Bằng"
04,Cao Bằng,040,Cao Bằng,01273,Hợp Giang,Phường,"Phường Hợp Giang, Thành phố Cao Bằng, Tỉnh Cao Bằng"
04,Cao Bằng,040,Cao Bằng,01705,Hưng Đạo,Xã,"Xã Hưng Đạo, Thành phố Cao Bằng, Tỉnh Cao Bằng"
04,Cao Bằng,040,Cao Bằng,01279,Ngọc Xuân,Phường,"Phường Ngọc Xuân, Thành phố Cao Bằng, Tỉnh Cao Bằng"
04,Cao Bằng,040,Cao Bằng,01270,Sông Bằng,Phường,"Phường Sông Bằng, Thành phố Cao Bằng, Tỉnh Cao Bằng"
04,Cao Bằng,040,Cao Bằng,01267,Sông Hiến,Phường,"Phường Sông Hiến, Thành phố Cao Bằng, Tỉnh Cao Bằng"
04,Cao Bằng,040,Cao Bằng,01276,Tân Giang,Phường,"Phường Tân Giang, Thành phố Cao Bằng, Tỉnh Cao Bằng"
04,Cao Bằng,040,Cao Bằng,01693,Vĩnh Quang,Xã,"Xã Vĩnh Quang, Thành phố Cao Bằng, Tỉnh Cao Bằng"
04,Cao Bằng,048,Hạ Lang,01555,An Lạc,Xã,"Xã An Lạc, Huyện Hạ Lang, Tỉnh Cao Bằng"
04,Cao Bằng,048,Hạ Lang,01567,Cô Ngân,Xã,"Xã Cô Ngân, Huyện Hạ Lang, Tỉnh Cao Bằng"
04,Cao Bằng,048,Hạ Lang,01543,Đồng Loan,Xã,"Xã Đồng Loan, Huyện Hạ Lang, Tỉnh Cao Bằng"
04,Cao Bằng,048,Hạ Lang,01546,Đức Quang,Xã,"Xã Đức Quang, Huyện Hạ Lang, Tỉnh Cao Bằng"
04,Cao Bằng,048,Hạ Lang,01549,Kim Loan,Xã,"Xã Kim Loan, Huyện Hạ Lang, Tỉnh Cao Bằng"
04,Cao Bằng,048,Hạ Lang,01537,Lý Quốc,Xã,"Xã Lý Quốc, Huyện Hạ Lang, Tỉnh Cao Bằng"
04,Cao Bằng,048,Hạ Lang,01534,Minh Long,Xã,"Xã Minh Long, Huyện Hạ Lang, Tỉnh Cao Bằng"
04,Cao Bằng,048,Hạ Lang,01552,Quang Long,Xã,"Xã Quang Long, Huyện Hạ Lang, Tỉnh Cao Bằng"
04,Cao Bằng,048,Hạ Lang,01540,Thắng Lợi,Xã,"Xã Thắng Lợi, Huyện Hạ Lang, Tỉnh Cao Bằng"
