province_code,province_name,ward_code,ward_name,ward_type,full_address
44,Quảng Trị,18871,Đồng Sơn,Phường,"Phường Đồng Sơn, Tỉnh Quảng Trị"
44,Quảng Trị,18859,Đồng Thuận,Phường,"Phường Đồng Thuận, Tỉnh Quảng Trị"
44,Quảng Trị,19159,Đông Trạch,Xã,"Xã Đông Trạch, Tỉnh Quảng Trị"
44,Quảng Trị,19495,Gio Linh,Xã,"Xã Gio Linh, Tỉnh Quảng Trị"
44,Quảng Trị,19702,Hải Lăng,Xã,"Xã Hải Lăng, Tỉnh Quảng Trị"
44,Quảng Trị,19603,Hiếu Giang,Xã,"Xã Hiếu Giang, Tỉnh Quảng Trị"
44,Quảng Trị,19033,Hòa Trạch,Xã,"Xã Hòa Trạch, Tỉnh Quảng Trị"
44,Quảng Trị,19111,Hoàn Lão,Xã,"Xã Hoàn Lão, Tỉnh Quảng Trị"
44,Quảng Trị,19555,Hướng Hiệp,Xã,"Xã Hướng Hiệp, Tỉnh Quảng Trị"
44,Quảng Trị,19435,Hướng Lập,Xã,"Xã Hướng Lập, Tỉnh Quảng Trị"
44,Quảng Trị,19441,Hướng Phùng,Xã,"Xã Hướng Phùng, Tỉnh Quảng Trị"
44,Quảng Trị,19429,Khe Sanh,Xã,"Xã Khe Sanh, Tỉnh Quảng Trị"
44,Quảng Trị,18922,Kim Điền,Xã,"Xã Kim Điền, Tỉnh Quảng Trị"
44,Quảng Trị,19318,Kim Ngân,Xã,"Xã Kim Ngân, Tỉnh Quảng Trị"
44,Quảng Trị,18943,Kim Phú,Xã,"Xã Kim Phú, Tỉnh Quảng Trị"
44,Quảng Trị,19594,La Lay,Xã,"Xã La Lay, Tỉnh Quảng Trị"
44,Quảng Trị,19432,Lao Bảo,Xã,"Xã Lao Bảo, Tỉnh Quảng Trị"
44,Quảng Trị,19246,Lệ Ninh,Xã,"Xã Lệ Ninh, Tỉnh Quảng Trị"
44,Quảng Trị,19249,Lệ Thủy,Xã,"Xã Lệ Thủy, Tỉnh Quảng Trị"
44,Quảng Trị,19489,Lìa,Xã,"Xã Lìa, Tỉnh Quảng Trị"
44,Quảng Trị,18901,Minh Hóa,Xã,"Xã Minh Hóa, Tỉnh Quảng Trị"
44,Quảng Trị,19741,Mỹ Thủy,Xã,"Xã Mỹ Thủy, Tỉnh Quảng Trị"
44,Quảng Trị,19075,Nam Ba Đồn,Xã,"Xã Nam Ba Đồn, Tỉnh Quảng Trị"
44,Quảng Trị,19639,Nam Cửa Việt,Xã,"Xã Nam Cửa Việt, Tỉnh Quảng Trị"
44,Quảng Trị,19351,Nam Đông Hà,Phường,"Phường Nam Đông Hà, Tỉnh Quảng Trị"
44,Quảng Trị,19093,Nam Gianh,Xã,"Xã Nam Gianh, Tỉnh Quảng Trị"
44,Quảng Trị,19735,Nam Hải Lăng,Xã,"Xã Nam Hải Lăng, Tỉnh Quảng Trị"
44,Quảng Trị,19198,Nam Trạch,Xã,"Xã Nam Trạch, Tỉnh Quảng Trị"
44,Quảng Trị,19225,Ninh Châu,Xã,"Xã Ninh Châu, Tỉnh Quảng Trị"
44,Quảng Trị,19138,Phong Nha,Xã,"Xã Phong Nha, Tỉnh Quảng Trị"
44,Quảng Trị,19021,Phú Trạch,Xã,"Xã Phú Trạch, Tỉnh Quảng Trị"
44,Quảng Trị,19207,Quảng Ninh,Xã,"Xã Quảng Ninh, Tỉnh Quảng Trị"
44,Quảng Trị,19057,Quảng Trạch,Xã,"Xã Quảng Trạch, Tỉnh Quảng Trị"
44,Quảng Trị,19360,Quảng Trị,Phường,"Phường Quảng Trị, Tỉnh Quảng Trị"
44,Quảng Trị,19288,Sen Ngư,Xã,"Xã Sen Ngư, Tỉnh Quảng Trị"
44,Quảng Trị,19588,Tà Rụt,Xã,"Xã Tà Rụt, Tỉnh Quảng Trị"
44,Quảng Trị,19051,Tân Gianh,Xã,"Xã Tân Gianh, Tỉnh Quảng Trị"
44,Quảng Trị,19462,Tân Lập,Xã,"Xã Tân Lập, Tỉnh Quảng Trị"
44,Quảng Trị,19291,Tân Mỹ,Xã,"Xã Tân Mỹ, Tỉnh Quảng Trị"
44,Quảng Trị,18919,Tân Thành,Xã,"Xã Tân Thành, Tỉnh Quảng Trị"
44,Quảng Trị,19147,Thượng Trạch,Xã,"Xã Thượng Trạch, Tỉnh Quảng Trị"
44,Quảng Trị,19645,Triệu Bình,Xã,"Xã Triệu Bình, Tỉnh Quảng Trị"
44,Quảng Trị,19654,Triệu Cơ,Xã,"Xã Triệu Cơ, Tỉnh Quảng Trị"
44,Quảng Trị,19624,Triệu Phong,Xã,"Xã Triệu Phong, Tỉnh Quảng Trị"
44,Quảng Trị,19030,Trung Thuần,Xã,"Xã Trung Thuần, Tỉnh Quảng Trị"
44,Quảng Trị,19237,Trường Ninh,Xã,"Xã Trường Ninh, Tỉnh Quảng Trị"
44,Quảng Trị,19309,Trường Phú,Xã,"Xã Trường Phú, Tỉnh Quảng Trị"
44,Quảng Trị,19204,Trường Sơn,Xã,"Xã Trường Sơn, Tỉnh Quảng Trị"
44,Quảng Trị,18991,Tuyên Bình,Xã,"Xã Tuyên Bình, Tỉnh Quảng Trị"
44,Quảng Trị,18997,Tuyên Hóa,Xã,"Xã Tuyên Hóa, Tỉnh Quảng Trị"
44,Quảng Trị,18958,Tuyên Lâm,Xã,"Xã Tuyên Lâm, Tỉnh Quảng Trị"
44,Quảng Trị,18985,Tuyên Phú,Xã,"Xã Tuyên Phú, Tỉnh Quảng Trị"
44,Quảng Trị,18952,Tuyên Sơn,Xã,"Xã Tuyên Sơn, Tỉnh Quảng Trị"
44,Quảng Trị,19699,Vĩnh Định,Xã,"Xã Vĩnh Định, Tỉnh Quảng Trị"
44,Quảng Trị,19372,Vĩnh Hoàng,Xã,"Xã Vĩnh Hoàng, Tỉnh Quảng Trị"
44,Quảng Trị,19363,Vĩnh Linh,Xã,"Xã Vĩnh Linh, Tỉnh Quảng Trị"
44,Quảng Trị,19405,Vĩnh Thủy,Xã,"Xã Vĩnh Thủy, Tỉnh Quảng Trị"
14,Sơn La,03856,Bắc Yên,Xã,"Xã Bắc Yên, Tỉnh Sơn La"
14,Sơn La,03724,Bình Thuận,Xã,"Xã Bình Thuận, Tỉnh Sơn La"
14,Sơn La,04171,Bó Sinh,Xã,"Xã Bó Sinh, Tỉnh Sơn La"
14,Sơn La,03667,Chiềng An,Phường,"Phường Chiềng An, Tỉnh Sơn La"
14,Sơn La,03670,Chiềng Cơi,Phường,"Phường Chiềng Cơi, Tỉnh Sơn La"
14,Sơn La,04078,Chiềng Hặc,Xã,"Xã Chiềng Hặc, Tỉnh Sơn La"
14,Sơn La,03850,Chiềng Hoa,Xã,"Xã Chiềng Hoa, Tỉnh Sơn La"
14,Sơn La,04204,Chiềng Khoong,Xã,"Xã Chiềng Khoong, Tỉnh Sơn La"
14,Sơn La,04222,Chiềng Khương,Xã,"Xã Chiềng Khương, Tỉnh Sơn La"
14,Sơn La,03754,Chiềng La,Xã,"Xã Chiềng La, Tỉnh Sơn La"
14,Sơn La,03814,Chiềng Lao,Xã,"Xã Chiềng Lao, Tỉnh Sơn La"
14,Sơn La,04132,Chiềng Mai,Xã,"Xã Chiềng Mai, Tỉnh Sơn La"
14,Sơn La,04123,Chiềng Mung,Xã,"Xã Chiềng Mung, Tỉnh Sơn La"
14,Sơn La,03892,Chiềng Sại,Xã,"Xã Chiềng Sại, Tỉnh Sơn La"
14,Sơn La,03679,Chiềng Sinh,Phường,"Phường Chiềng Sinh, Tỉnh Sơn La"
14,Sơn La,04195,Chiềng Sơ,Xã,"Xã Chiềng Sơ, Tỉnh Sơn La"
14,Sơn La,03985,Chiềng Sơn,Xã,"Xã Chiềng Sơn, Tỉnh Sơn La"
14,Sơn La,04108,Chiềng Sung,Xã,"Xã Chiềng Sung, Tỉnh Sơn La"
14,Sơn La,03781,Co Mạ,Xã,"Xã Co Mạ, Tỉnh Sơn La"
14,Sơn La,04000,Đoàn Kết,Xã,"Xã Đoàn Kết, Tỉnh Sơn La"
14,Sơn La,03922,Gia Phù,Xã,"Xã Gia Phù, Tỉnh Sơn La"
14,Sơn La,04210,Huổi Một,Xã,"Xã Huổi Một, Tỉnh Sơn La"
14,Sơn La,03961,Kim Bon,Xã,"Xã Kim Bon, Tỉnh Sơn La"
14,Sơn La,03763,Long Hẹ,Xã,"Xã Long Hẹ, Tỉnh Sơn La"
14,Sơn La,04096,Lóng Phiêng,Xã,"Xã Lóng Phiêng, Tỉnh Sơn La"
14,Sơn La,04045,Lóng Sập,Xã,"Xã Lóng Sập, Tỉnh Sơn La"
14,Sơn La,04105,Mai Sơn,Xã,"Xã Mai Sơn, Tỉnh Sơn La"
14,Sơn La,03980,Mộc Châu,Phường,"Phường Mộc Châu, Tỉnh Sơn La"
14,Sơn La,03979,Mộc Sơn,Phường,"Phường Mộc Sơn, Tỉnh Sơn La"
14,Sơn La,03799,Muổi Nọi,Xã,"Xã Muổi Nọi, Tỉnh Sơn La"
14,Sơn La,03760,Mường Bám,Xã,"Xã Mường Bám, Tỉnh Sơn La"
14,Sơn La,03943,Mường Bang,Xã,"Xã Mường Bang, Tỉnh Sơn La"
14,Sơn La,03847,Mường Bú,Xã,"Xã Mường Bú, Tỉnh Sơn La"
14,Sơn La,04117,Mường Chanh,Xã,"Xã Mường Chanh, Tỉnh Sơn La"
14,Sơn La,03688,Mường Chiên,Xã,"Xã Mường Chiên, Tỉnh Sơn La"
14,Sơn La,03907,Mường Cơi,Xã,"Xã Mường Cơi, Tỉnh Sơn La"
14,Sơn La,03727,Mường É,Xã,"Xã Mường É, Tỉnh Sơn La"
14,Sơn La,03694,Mường Giôn,Xã,"Xã Mường Giôn, Tỉnh Sơn La"
14,Sơn La,04219,Mường Hung,Xã,"Xã Mường Hung, Tỉnh Sơn La"
14,Sơn La,03757,Mường Khiêng,Xã,"Xã Mường Khiêng, Tỉnh Sơn La"
14,Sơn La,03808,Mường La,Xã,"Xã Mường La, Tỉnh Sơn La"
14,Sơn La,04183,Mường Lầm,Xã,"Xã Mường Lầm, Tỉnh Sơn La"
14,Sơn La,04246,Mường Lạn,Xã,"Xã Mường Lạn, Tỉnh Sơn La"
14,Sơn La,04240,Mường Lèo,Xã,"Xã Mường Lèo, Tỉnh Sơn La"
14,Sơn La,03712,Mường Sại,Xã,"Xã Mường Sại, Tỉnh Sơn La"
14,Sơn La,03784,Nậm Lầu,Xã,"Xã Nậm Lầu, Tỉnh Sơn La"
14,Sơn La,04186,Nậm Ty,Xã,"Xã Nậm Ty, Tỉnh Sơn La"
14,Sơn La,03820,Ngọc Chiến,Xã,"Xã Ngọc Chiến, Tỉnh Sơn La"
14,Sơn La,03871,Pắc Ngà,Xã,"Xã Pắc Ngà, Tỉnh Sơn La"
14,Sơn La,04144,Phiêng Cằm,Xã,"Xã Phiêng Cằm, Tỉnh Sơn La"
14,Sơn La,04099,Phiêng Khoài,Xã,"Xã Phiêng Khoài, Tỉnh Sơn La"
14,Sơn La,04159,Phiêng Pằn,Xã,"Xã Phiêng Pằn, Tỉnh Sơn La"
14,Sơn La,03910,Phù Yên,Xã,"Xã Phù Yên, Tỉnh Sơn La"
14,Sơn La,04228,Púng Bánh,Xã,"Xã Púng Bánh, Tỉnh Sơn La"
14,Sơn La,03703,Quỳnh Nhai,Xã,"Xã Quỳnh Nhai, Tỉnh Sơn La"
14,Sơn La,04006,Song Khủa,Xã,"Xã Song Khủa, Tỉnh Sơn La"
14,Sơn La,04168,Sông Mã,Xã,"Xã Sông Mã, Tỉnh Sơn La"
14,Sơn La,04231,Sốp Cộp,Xã,"Xã Sốp Cộp, Tỉnh Sơn La"
14,Sơn La,03901,Suối Tọ,Xã,"Xã Suối Tọ, Tỉnh Sơn La"
14,Sơn La,04136,Tà Hộc,Xã,"Xã Tà Hộc, Tỉnh Sơn La"
14,Sơn La,03880,Tạ Khoa,Xã,"Xã Tạ Khoa, Tỉnh Sơn La"
14,Sơn La,03868,Tà Xùa,Xã,"Xã Tà Xùa, Tỉnh Sơn La"
14,Sơn La,03970,Tân Phong,Xã,"Xã Tân Phong, Tỉnh Sơn La"
14,Sơn La,03997,Tân Yên,Xã,"Xã Tân Yên, Tỉnh Sơn La"
14,Sơn La,03982,Thảo Nguyên,Phường,"Phường Thảo Nguyên, Tỉnh Sơn La"
14,Sơn La,03721,Thuận Châu,Xã,"Xã Thuận Châu, Tỉnh Sơn La"
14,Sơn La,03646,Tô Hiệu,Phường,"Phường Tô Hiệu, Tỉnh Sơn La"
14,Sơn La,04018,Tô Múa,Xã,"Xã Tô Múa, Tỉnh Sơn La"
14,Sơn La,03958,Tường Hạ,Xã,"Xã Tường Hạ, Tỉnh Sơn La"
14,Sơn La,04048,Vân Hồ,Xã,"Xã Vân Hồ, Tỉnh Sơn La"
14,Sơn La,04033,Vân Sơn,Phường,"Phường Vân Sơn, Tỉnh Sơn La"
14,Sơn La,03862,Xím Vàng,Xã,"Xã Xím Vàng, Tỉnh Sơn La"
14,Sơn La,04057,Xuân Nha,Xã,"Xã Xuân Nha, Tỉnh Sơn La"
14,Sơn La,04075,Yên Châu,Xã,"Xã Yên Châu, Tỉnh Sơn La"
14,Sơn La,04087,Yên Sơn,Xã,"Xã Yên Sơn, Tỉnh Sơn La"
80,Tây Ninh,28243,An Lục Long,Xã,"Xã An Lục Long, Tỉnh Tây Ninh"
80,Tây Ninh,27943,An Ninh,Xã,"Xã An Ninh, Tỉnh Tây Ninh"
80,Tây Ninh,25732,An Tịnh,Phường,"Phường An Tịnh, Tỉnh Tây Ninh"
80,Tây Ninh,25681,Bến Cầu,Xã,"Xã Bến Cầu, Tỉnh Tây Ninh"
80,Tây Ninh,27991,Bến Lức,Xã,"Xã Bến Lức, Tỉnh Tây Ninh"
80,Tây Ninh,28015,Bình Đức,Xã,"Xã Bình Đức, Tỉnh Tây Ninh"
80,Tây Ninh,27793,Bình Hiệp,Xã,"Xã Bình Hiệp, Tỉnh Tây Ninh"
80,Tây Ninh,27811,Bình Hoà,Xã,"Xã Bình Hoà, Tỉnh Tây Ninh"
80,Tây Ninh,25480,Bình Minh,Phường,"Phường Bình Minh, Tỉnh Tây Ninh"
80,Tây Ninh,27868,Bình Thành,Xã,"Xã Bình Thành, Tỉnh Tây Ninh"
80,Tây Ninh,28108,Cần Đước,Xã,"Xã Cần Đước, Tỉnh Tây Ninh"
80,Tây Ninh,28159,Cần Giuộc,Xã,"Xã Cần Giuộc, Tỉnh Tây Ninh"
80,Tây Ninh,25573,Cầu Khởi,Xã,"Xã Cầu Khởi, Tỉnh Tây Ninh"
80,Tây Ninh,25585,Châu Thành,Xã,"Xã Châu Thành, Tỉnh Tây Ninh"
80,Tây Ninh,25552,Dương Minh Châu,Xã,"Xã Dương Minh Châu, Tỉnh Tây Ninh"
80,Tây Ninh,27898,Đông Thành,Xã,"Xã Đông Thành, Tỉnh Tây Ninh"
80,Tây Ninh,27937,Đức Hòa,Xã,"Xã Đức Hòa, Tỉnh Tây Ninh"
80,Tây Ninh,27925,Đức Huệ,Xã,"Xã Đức Huệ, Tỉnh Tây Ninh"
80,Tây Ninh,27964,Đức Lập,Xã,"Xã Đức Lập, Tỉnh Tây Ninh"
80,Tây Ninh,25672,Gia Lộc,Phường,"Phường Gia Lộc, Tỉnh Tây Ninh"
80,Tây Ninh,25654,Gò Dầu,Phường,"Phường Gò Dầu, Tỉnh Tây Ninh"
80,Tây Ninh,25588,Hảo Đước,Xã,"Xã Hảo Đước, Tỉnh Tây Ninh"
80,Tây Ninh,27931,Hậu Nghĩa,Xã,"Xã Hậu Nghĩa, Tỉnh Tây Ninh"
80,Tây Ninh,27841,Hậu Thạnh,Xã,"Xã Hậu Thạnh, Tỉnh Tây Ninh"
80,Tây Ninh,27952,Hiệp Hoà,Xã,"Xã Hiệp Hoà, Tỉnh Tây Ninh"
80,Tây Ninh,25606,Hoà Hội,Xã,"Xã Hoà Hội, Tỉnh Tây Ninh"
80,Tây Ninh,27979,Hoà Khánh,Xã,"Xã Hoà Khánh, Tỉnh Tây Ninh"
80,Tây Ninh,25645,Hoà Thành,Phường,"Phường Hoà Thành, Tỉnh Tây Ninh"
80,Tây Ninh,27727,Hưng Điền,Xã,"Xã Hưng Điền, Tỉnh Tây Ninh"
80,Tây Ninh,25711,Hưng Thuận,Xã,"Xã Hưng Thuận, Tỉnh Tây Ninh"
80,Tây Ninh,27715,Khánh Hậu,Phường,"Phường Khánh Hậu, Tỉnh Tây Ninh"
80,Tây Ninh,27763,Khánh Hưng,Xã,"Xã Khánh Hưng, Tỉnh Tây Ninh"
80,Tây Ninh,27787,Kiến Tường,Phường,"Phường Kiến Tường, Tỉnh Tây Ninh"
80,Tây Ninh,25579,Lộc Ninh,Xã,"Xã Lộc Ninh, Tỉnh Tây Ninh"
80,Tây Ninh,27694,Long An,Phường,"Phường Long An, Tỉnh Tây Ninh"
80,Tây Ninh,28126,Long Cang,Xã,"Xã Long Cang, Tỉnh Tây Ninh"
80,Tây Ninh,25684,Long Chữ,Xã,"Xã Long Chữ, Tỉnh Tây Ninh"
80,Tây Ninh,25630,Long Hoa,Phường,"Phường Long Hoa, Tỉnh Tây Ninh"
80,Tây Ninh,28144,Long Hựu,Xã,"Xã Long Hựu, Tỉnh Tây Ninh"
80,Tây Ninh,25702,Long Thuận,Xã,"Xã Long Thuận, Tỉnh Tây Ninh"
80,Tây Ninh,28003,Lương Hoà,Xã,"Xã Lương Hoà, Tỉnh Tây Ninh"
80,Tây Ninh,27823,Mộc Hoá,Xã,"Xã Mộc Hoá, Tỉnh Tây Ninh"
80,Tây Ninh,28066,Mỹ An,Xã,"Xã Mỹ An, Tỉnh Tây Ninh"
80,Tây Ninh,27976,Mỹ Hạnh,Xã,"Xã Mỹ Hạnh, Tỉnh Tây Ninh"
80,Tây Ninh,28132,Mỹ Lệ,Xã,"Xã Mỹ Lệ, Tỉnh Tây Ninh"
80,Tây Ninh,28177,Mỹ Lộc,Xã,"Xã Mỹ Lộc, Tỉnh Tây Ninh"
80,Tây Ninh,27907,Mỹ Quý,Xã,"Xã Mỹ Quý, Tỉnh Tây Ninh"
80,Tây Ninh,28051,Mỹ Thạnh,Xã,"Xã Mỹ Thạnh, Tỉnh Tây Ninh"
80,Tây Ninh,28018,Mỹ Yên,Xã,"Xã Mỹ Yên, Tỉnh Tây Ninh"
80,Tây Ninh,27838,Nhơn Hòa Lập,Xã,"Xã Nhơn Hòa Lập, Tỉnh Tây Ninh"
80,Tây Ninh,27856,Nhơn Ninh,Xã,"Xã Nhơn Ninh, Tỉnh Tây Ninh"
80,Tây Ninh,28087,Nhựt Tảo,Xã,"Xã Nhựt Tảo, Tỉnh Tây Ninh"
80,Tây Ninh,25621,Ninh Điền,Xã,"Xã Ninh Điền, Tỉnh Tây Ninh"
80,Tây Ninh,25567,Ninh Thạnh,Phường,"Phường Ninh Thạnh, Tỉnh Tây Ninh"
80,Tây Ninh,25729,Phước Chỉ,Xã,"Xã Phước Chỉ, Tỉnh Tây Ninh"
80,Tây Ninh,28165,Phước Lý,Xã,"Xã Phước Lý, Tỉnh Tây Ninh"
80,Tây Ninh,25663,Phước Thạnh,Xã,"Xã Phước Thạnh, Tỉnh Tây Ninh"
80,Tây Ninh,25591,Phước Vinh,Xã,"Xã Phước Vinh, Tỉnh Tây Ninh"
80,Tây Ninh,28201,Phước Vĩnh Tây,Xã,"Xã Phước Vĩnh Tây, Tỉnh Tây Ninh"
80,Tây Ninh,28114,Rạch Kiến,Xã,"Xã Rạch Kiến, Tỉnh Tây Ninh"
80,Tây Ninh,28210,Tầm Vu,Xã,"Xã Tầm Vu, Tỉnh Tây Ninh"
80,Tây Ninh,27712,Tân An,Phường,"Phường Tân An, Tỉnh Tây Ninh"
80,Tây Ninh,25486,Tân Biên,Xã,"Xã Tân Biên, Tỉnh Tây Ninh"
80,Tây Ninh,25516,Tân Châu,Xã,"Xã Tân Châu, Tỉnh Tây Ninh"
80,Tây Ninh,25522,Tân Đông,Xã,"Xã Tân Đông, Tỉnh Tây Ninh"
80,Tây Ninh,25531,Tân Hòa,Xã,"Xã Tân Hòa, Tỉnh Tây Ninh"
80,Tây Ninh,25525,Tân Hội,Xã,"Xã Tân Hội, Tỉnh Tây Ninh"
80,Tây Ninh,27721,Tân Hưng,Xã,"Xã Tân Hưng, Tỉnh Tây Ninh"
80,Tây Ninh,28138,Tân Lân,Xã,"Xã Tân Lân, Tỉnh Tây Ninh"
80,Tây Ninh,25489,Tân Lập,Xã,"Xã Tân Lập, Tỉnh Tây Ninh"
80,Tây Ninh,28072,Tân Long,Xã,"Xã Tân Long, Tỉnh Tây Ninh"
80,Tây Ninh,25459,Tân Ninh,Phường,"Phường Tân Ninh, Tỉnh Tây Ninh"
80,Tây Ninh,25549,Tân Phú,Xã,"Xã Tân Phú, Tỉnh Tây Ninh"
80,Tây Ninh,28207,Tân Tập,Xã,"Xã Tân Tập, Tỉnh Tây Ninh"
80,Tây Ninh,27889,Tân Tây,Xã,"Xã Tân Tây, Tỉnh Tây Ninh"
80,Tây Ninh,27826,Tân Thạnh,Xã,"Xã Tân Thạnh, Tỉnh Tây Ninh"
80,Tây Ninh,25534,Tân Thành,Xã,"Xã Tân Thành, Tỉnh Tây Ninh"
80,Tây Ninh,28075,Tân Trụ,Xã,"Xã Tân Trụ, Tỉnh Tây Ninh"
80,Tây Ninh,25498,Thạnh Bình,Xã,"Xã Thạnh Bình, Tỉnh Tây Ninh"
80,Tây Ninh,25633,Thanh Điền,Phường,"Phường Thanh Điền, Tỉnh Tây Ninh"
80,Tây Ninh,25657,Thạnh Đức,Xã,"Xã Thạnh Đức, Tỉnh Tây Ninh"
80,Tây Ninh,27865,Thạnh Hóa,Xã,"Xã Thạnh Hóa, Tỉnh Tây Ninh"
80,Tây Ninh,27994,Thạnh Lợi,Xã,"Xã Thạnh Lợi, Tỉnh Tây Ninh"
80,Tây Ninh,27877,Thạnh Phước,Xã,"Xã Thạnh Phước, Tỉnh Tây Ninh"
80,Tây Ninh,28036,Thủ Thừa,Xã,"Xã Thủ Thừa, Tỉnh Tây Ninh"
80,Tây Ninh,28225,Thuận Mỹ,Xã,"Xã Thuận Mỹ, Tỉnh Tây Ninh"
80,Tây Ninh,25510,Trà Vong,Xã,"Xã Trà Vong, Tỉnh Tây Ninh"
80,Tây Ninh,25708,Trảng Bàng,Phường,"Phường Trảng Bàng, Tỉnh Tây Ninh"
80,Tây Ninh,25666,Truông Mít,Xã,"Xã Truông Mít, Tỉnh Tây Ninh"
80,Tây Ninh,27775,Tuyên Bình,Xã,"Xã Tuyên Bình, Tỉnh Tây Ninh"
80,Tây Ninh,27817,Tuyên Thạnh,Xã,"Xã Tuyên Thạnh, Tỉnh Tây Ninh"
80,Tây Ninh,28093,Vàm Cỏ,Xã,"Xã Vàm Cỏ, Tỉnh Tây Ninh"
80,Tây Ninh,27748,Vĩnh Châu,Xã,"Xã Vĩnh Châu, Tỉnh Tây Ninh"
80,Tây Ninh,28222,Vĩnh Công,Xã,"Xã Vĩnh Công, Tỉnh Tây Ninh"
80,Tây Ninh,27757,Vĩnh Hưng,Xã,"Xã Vĩnh Hưng, Tỉnh Tây Ninh"
80,Tây Ninh,27736,Vĩnh Thạnh,Xã,"Xã Vĩnh Thạnh, Tỉnh Tây Ninh"
19,Thái Nguyên,05809,An Khánh,Xã,"Xã An Khánh, Tỉnh Thái Nguyên"
19,Thái Nguyên,01906,Ba Bể,Xã,"Xã Ba Bể, Tỉnh Thái Nguyên"
19,Thái Nguyên,05533,Bá Xuyên,Phường,"Phường Bá Xuyên, Tỉnh Thái Nguyên"
19,Thái Nguyên,01843,Bắc Kạn,Phường,"Phường Bắc Kạn, Tỉnh Thái Nguyên"
19,Thái Nguyên,05528,Bách Quang,Phường,"Phường Bách Quang, Tỉnh Thái Nguyên"
19,Thái Nguyên,02014,Bạch Thông,Xã,"Xã Bạch Thông, Tỉnh Thái Nguyên"
19,Thái Nguyên,01864,Bằng Thành,Xã,"Xã Bằng Thành, Tỉnh Thái Nguyên"
19,Thái Nguyên,01942,Bằng Vân,Xã,"Xã Bằng Vân, Tỉnh Thái Nguyên"
19,Thái Nguyên,05605,Bình Thành,Xã,"Xã Bình Thành, Tỉnh Thái Nguyên"
19,Thái Nguyên,05587,Bình Yên,Xã,"Xã Bình Yên, Tỉnh Thái Nguyên"
19,Thái Nguyên,02008,Cẩm Giàng,Xã,"Xã Cẩm Giàng, Tỉnh Thái Nguyên"
19,Thái Nguyên,01879,Cao Minh,Xã,"Xã Cao Minh, Tỉnh Thái Nguyên"
19,Thái Nguyên,02020,Chợ Đồn,Xã,"Xã Chợ Đồn, Tỉnh Thái Nguyên"
19,Thái Nguyên,02086,Chợ Mới,Xã,"Xã Chợ Mới, Tỉnh Thái Nguyên"
19,Thái Nguyên,01912,Chợ Rã,Xã,"Xã Chợ Rã, Tỉnh Thái Nguyên"
19,Thái Nguyên,02185,Côn Minh,Xã,"Xã Côn Minh, Tỉnh Thái Nguyên"
19,Thái Nguyên,02152,Cường Lợi,Xã,"Xã Cường Lợi, Tỉnh Thái Nguyên"
19,Thái Nguyên,05755,Dân Tiến,Xã,"Xã Dân Tiến, Tỉnh Thái Nguyên"
19,Thái Nguyên,05488,Đại Phúc,Xã,"Xã Đại Phúc, Tỉnh Thái Nguyên"
19,Thái Nguyên,05830,Đại Từ,Xã,"Xã Đại Từ, Tỉnh Thái Nguyên"
19,Thái Nguyên,05941,Điềm Thụy,Xã,"Xã Điềm Thụy, Tỉnh Thái Nguyên"
19,Thái Nguyên,05569,Định Hóa,Xã,"Xã Định Hóa, Tỉnh Thái Nguyên"
19,Thái Nguyên,05692,Đồng Hỷ,Xã,"Xã Đồng Hỷ, Tỉnh Thái Nguyên"
19,Thái Nguyên,01933,Đồng Phúc,Xã,"Xã Đồng Phúc, Tỉnh Thái Nguyên"
19,Thái Nguyên,05776,Đức Lương,Xã,"Xã Đức Lương, Tỉnh Thái Nguyên"
19,Thái Nguyên,01840,Đức Xuân,Phường,"Phường Đức Xuân, Tỉnh Thái Nguyên"
19,Thái Nguyên,05467,Gia Sàng,Phường,"Phường Gia Sàng, Tỉnh Thái Nguyên"
19,Thái Nguyên,01960,Hiệp Lực,Xã,"Xã Hiệp Lực, Tỉnh Thái Nguyên"
19,Thái Nguyên,05632,Hợp Thành,Xã,"Xã Hợp Thành, Tỉnh Thái Nguyên"
19,Thái Nguyên,05953,Kha Sơn,Xã,"Xã Kha Sơn, Tỉnh Thái Nguyên"
19,Thái Nguyên,05551,Kim Phượng,Xã,"Xã Kim Phượng, Tỉnh Thái Nguyên"
19,Thái Nguyên,05818,La Bằng,Xã,"Xã La Bằng, Tỉnh Thái Nguyên"
19,Thái Nguyên,05740,La Hiên,Xã,"Xã La Hiên, Tỉnh Thái Nguyên"
19,Thái Nguyên,05542,Lam Vỹ,Xã,"Xã Lam Vỹ, Tỉnh Thái Nguyên"
19,Thái Nguyên,05710,Linh Sơn,Phường,"Phường Linh Sơn, Tỉnh Thái Nguyên"
19,Thái Nguyên,01936,Nà Phặc,Xã,"Xã Nà Phặc, Tỉnh Thái Nguyên"
19,Thái Nguyên,02155,Na Rì,Xã,"Xã Na Rì, Tỉnh Thái Nguyên"
19,Thái Nguyên,02026,Nam Cường,Xã,"Xã Nam Cường, Tỉnh Thái Nguyên"
19,Thái Nguyên,05707,Nam Hòa,Xã,"Xã Nam Hòa, Tỉnh Thái Nguyên"
19,Thái Nguyên,01954,Ngân Sơn,Xã,"Xã Ngân Sơn, Tỉnh Thái Nguyên"
19,Thái Nguyên,02071,Nghĩa Tá,Xã,"Xã Nghĩa Tá, Tỉnh Thái Nguyên"
